epoch,latitude,longitude,dop value
2023-03-08T22:13:27Z,168.000000000,-87.000000000,1.315142274
2023-03-08T22:13:27Z,171.000000000,-87.000000000,1.315296292
2023-03-08T22:13:27Z,174.000000000,-87.000000000,1.315456748
2023-03-08T22:13:27Z,177.000000000,-87.000000000,1.315623522
2023-03-08T22:13:27Z,180.000000000,-87.000000000,1.315623522
2023-03-08T22:13:27Z,-180.000000000,-85.500000000,1.465324044
2023-03-08T22:13:27Z,-177.000000000,-85.500000000,1.465768456
2023-03-08T22:13:27Z,-174.000000000,-85.500000000,1.466233611
2023-03-08T22:13:27Z,-171.000000000,-85.500000000,1.466718554
2023-03-08T22:13:27Z,-168.000000000,-85.500000000,1.467221737
2023-03-08T22:13:27Z,-165.000000000,-85.500000000,1.467742085
2023-03-08T22:13:27Z,-162.000000000,-85.500000000,1.468278050
2023-03-08T22:13:27Z,-159.000000000,-85.500000000,1.317367673
2023-03-08T22:13:27Z,-156.000000000,-85.500000000,1.317649364
2023-03-08T22:13:27Z,-153.000000000,-85.500000000,1.317932487
2023-03-08T22:13:27Z,-150.000000000,-85.500000000,1.318215966
2023-03-08T22:13:27Z,-147.000000000,-85.500000000,1.318499088
2023-03-08T22:13:27Z,-144.000000000,-85.500000000,1.318781018
2023-03-08T22:13:27Z,-141.000000000,-85.500000000,1.319060802
2023-03-08T22:13:27Z,-138.000000000,-85.500000000,1.384603262
2023-03-08T22:13:27Z,-135.000000000,-85.500000000,1.384801030
2023-03-08T22:13:27Z,-132.000000000,-85.500000000,1.384997964
2023-03-08T22:13:27Z,-129.000000000,-85.500000000,1.385193467
2023-03-08T22:13:27Z,-126.000000000,-85.500000000,1.385386705
2023-03-08T22:13:27Z,-123.000000000,-85.500000000,1.567073226
2023-03-08T22:13:27Z,-120.000000000,-85.500000000,1.566996574
2023-03-08T22:13:27Z,-117.000000000,-85.500000000,1.566909790
2023-03-08T22:13:27Z,-114.000000000,-85.500000000,1.566813111
2023-03-08T22:13:27Z,-111.000000000,-85.500000000,1.566706777
2023-03-08T22:13:27Z,-108.000000000,-85.500000000,1.566591024
2023-03-08T22:13:27Z,-105.000000000,-85.500000000,1.566466212
2023-03-08T22:13:27Z,-102.000000000,-85.500000000,1.566332459
2023-03-08T22:13:27Z,-99.000000000,-85.500000000,1.566190243
2023-03-08T22:13:27Z,-96.000000000,-85.500000000,1.566039920
2023-03-08T22:13:27Z,-93.000000000,-85.500000000,1.565881848
2023-03-08T22:13:27Z,-90.000000000,-85.500000000,1.565716624
2023-03-08T22:13:27Z,-87.000000000,-85.500000000,1.565544486
2023-03-08T22:13:27Z,-84.000000000,-85.500000000,1.565366149
2023-03-08T22:13:27Z,-81.000000000,-85.500000000,1.565181971
2023-03-08T22:13:27Z,-78.000000000,-85.500000000,1.564992547
2023-03-08T22:13:27Z,-75.000000000,-85.500000000,1.564798474
2023-03-08T22:13:27Z,-72.000000000,-85.500000000,1.564600348
2023-03-08T22:13:27Z,-69.000000000,-85.500000000,1.564398646
2023-03-08T22:13:27Z,-66.000000000,-85.500000000,1.564194083
